Text,Tags,Time
"You know it's going to be one of those days when you get out of the shower without rinsing the shampoo out of your hair." , "" , "2011-07-28 11:43:15"
"It's definitely fun to play with your hair and shape it with the shampoo in the shower. #kiddymoment #sooooo" , "'kiddymoment', 'sooooo'" , "2011-07-28 09:32:26"
"SMH Im takin a shower about2 wash my hair when I realize my shampoo is missing! Y was it way n another restroom?! Now my carpert is wet*LOL*" , "" , "2011-07-28 07:59:44"
"what text?!?! &amp; I hung up because I had to jump back in the shower I had shampoo in my hair" , "" , "2011-07-28 06:46:31"
"Shampoo hair, wash clothes. All will be fine. Next time wear shower cap and come :P" , "" , "2011-07-28 05:34:06"
"Good shower. I was able to wash three whole strands of my hair with the ginormous bottle of free shampoo I found in the hotel bathroom." , "" , "2011-07-28 04:58:32"
"The good smell after shampoo-ed your hair &amp; dried it after taking a shower. #HappyThing" , "'HappyThing'" , "2011-07-28 04:53:16"
"Freshh out the shower and I used my liddo brothers shampoo :) so my hair smells like watermelon aqain :D" , "" , "2011-07-28 04:10:32"
"Who wake up from sleeping 1030pm to shower, shampoo&amp;set hair, and sit under the hair dryer?! ME thats who! Im sooo weird!" , "" , "2011-07-28 03:07:28"
"i dont know what was in that shampoo but i got out of tha shower and brushed my hair and it was ASIAN super needle straight ." , "" , "2011-07-28 02:30:21"
"Getting ready takes sooooo long...shower, shampoo, exfoliate, shave, condition, rinse, cleanse, rinse, buffer, dry off, lotion, dry hair...." , "" , "2011-07-28 01:40:24"
"Shower was amazing :) And I could be in love with this shampoo and conditioner: http://moby.to/4kxdaq My hair smells and feels AMAZING!" , "" , "2011-07-28 01:06:32"
"Ew that moment when you're in the shower and you think for a split second your body wash is shampoo, and you dump it all in your hair." , "" , "2011-07-28 00:56:04"
"I'm always missing one thing when I take a shower, wash cloth/towel/soap/shampoo&amp;conditional, its just always something -_-" , "" , "2011-07-25 21:35:14"
"Been told 'how to have a shower' Water on til wet WATER OFF Soap/shampoo, rinse 1min WATER OFF I'm doing it wrong, they've 'been listening'" , "" , "2011-07-28 07:25:05"
"did you hear about the computer programmer who was stuck in the shower due to too much bubbles? his shampoo said apply, Rinse, Repeat." , "" , "2011-07-27 18:31:04"
"You ever get so distracted in the shower you forget to rinse the shampoo from your hair and get out? ....yea me neither *shifty eyes* hehe.." , "" , "2011-07-26 18:26:04"
"Just got out the shower and realized I rinse the shampoo out my head. #losertweet" , "'losertweet'" , "2011-07-25 20:11:01"
"#thingsimscaredof candyman! Yo y'all have been in the shower with shampoo on your face and rinse it fast, then pull back the shower curtain" , "'thingsimscaredof'" , "2011-07-25 19:19:25"
"Why is this day like this? First, I got water on me with my clothes on, then 1tomato and now I almost did a shower..with cheese as shampoo." , "" , "2011-07-26 15:11:09"
"toothbrush clothes shower gel shampoo shoes socks waterproof jacket normal jacket ipod headphones toothpaste phone? ;)" , "" , "2011-07-28 09:00:48"
"Shampoo hair, wash clothes. All will be fine. Next time wear shower cap and come :P" , "" , "2011-07-28 05:34:06"
"Camp clothes, white socks, bow, toothbrush, shampoo etc., towel for shower and beach, sheet blanket pillow, shower shoes, money" , "" , "2011-07-27 22:08:02"
"So there's no shower gel in the bathroom.... But 8 different types of shampoo and conditioner!!" , "" , "2011-07-28 13:08:39"
"Good shower. I was able to wash three whole strands of my hair with the ginormous bottle of free shampoo I found in the hotel bathroom." , "" , "2011-07-28 04:58:32"
"So when I got in the shower I realized I didn't take the shampoo in the bathroom so now I gtta go down stairs and get it and ger back in lls" , "" , "2011-07-28 01:37:32"
"Hate going shopping for shower stuff. Makes me want my own bathroom so I can buy shampoo that isn't cheap or anyone would use" , "" , "2011-07-27 22:41:48"
"Lmao, so i put speakers in the bathroom, ery shower is a show, usin the shower head as my mic, my audience: shampoo bottles &gt;.&lt;" , "" , "2011-07-27 17:16:17"
"#imagine John is in bathroom and asks you to come in. While you pass him the shampoo he pulls you in shower with him and you can see his..." , "'imagine'" , "2011-07-27 14:14:16"
"People crack me up with the bathroom pics. Good shampoo, body wash, shower, and toilets in the background. Have u ppl heard of &quot;cropping&quot;" , "" , "2011-07-27 06:00:53"
"Uhm. Maybe what bathroom products (shampoo, etc) to take to the dorm? You don;t want to take your entire shower D:" , "" , "2011-07-27 00:24:40"
"Using guys shower gel and shampoo cause there isn't any in basement bathroom. &lt;&lt;&lt;&lt;" , "" , "2011-07-26 02:40:00"
"I WAS TAKING A SHOWER &amp; SHAMPOO GOT IN MUH EYE &amp; I ALMOST SLIPPED IN DUH TUB. lol!" , "" , "2011-07-27 01:28:43"
"LOL at the moment when I fell over again in the shower because there was still spilled shampoo! WELL HELLO BATH TUB!" , "" , "2011-07-23 02:57:14"
"So, I was showering. Lather, shampoo, etc. As I'm about to turn off the water, I decided it was time for a LONG shower. Best idea ever" , "" , "2011-07-25 16:00:40"
"Camp clothes, white socks, bow, toothbrush, shampoo etc., towel for shower and beach, sheet blanket pillow, shower shoes, money" , "" , "2011-07-27 22:08:02"
"I love giving bath gifts as a shower present! Soap,shampoo, lotions, and towels. Babies need that stuff! :-)" , "" , "2011-07-26 03:46:47"
"Gotta love having a shower at me nannas! Temperature control which tells u when to get in and Loreal Kids Shampoo! No Tears! Beautiful!!!!" , "" , "2011-07-26 22:17:18"
"lol it's ok i have washed my body with face scrub before, then used shower gel as shampoo. That was a confusing morning shower" , "" , "2011-07-26 07:54:01"
"Shampoo, shower gel. I am, singing in the rain. Some scrub, more rub-rub." , "" , "2011-07-26 00:01:55"
"my bathroom similar!!! Shampoo condintioner deep revital, body scrub gel shower cream face scrub wash n all dt!! Watdatmakeme" , "" , "2011-07-24 20:19:40"
"Lowest Price Nivea for Men Active 3 Shower Shampoo Shave and Face Scrub Energizer with Bonus Shower Caddy with No-fo... http://ow.ly/1dWmVj" , "" , "2011-07-24 05:23:50"
"Lowest Price Nivea for Men Active 3 Shower Shampoo Shave and Face Scrub Energizer with Bonus Shower Caddy with No-fo... http://ow.ly/1dWmSM" , "" , "2011-07-24 05:23:21"
"Lowest Price Nivea for Men Active 3 Shower Shampoo Shave and Face Scrub Energizer with Bonus Shower Caddy with N... http://bit.ly/oNe70u" , "" , "2011-07-24 04:40:45"
"Does Mum think I will live if I CAN'T TAKE A SHOWER?! ( ; ___ ; ) I WANT TO USE MY NEW SCRUB, SHAMPOO &amp; CONDITIONER!! NOT FAIR!!" , "" , "2011-07-23 17:42:09"
"Been told 'how to have a shower' Water on til wet WATER OFF Soap/shampoo, rinse 1min WATER OFF I'm doing it wrong, they've 'been listening'" , "" , "2011-07-28 07:25:05"
"its pouring outside, im about to grab my soap and shampoo and shower outside..." , "" , "2011-07-28 03:27:07"
"trying to jump in the shower right quick but keep getting distracted...there done with distractions...now for some soap and shampoo..." , "" , "2011-07-27 21:29:25"
"My brother is disgusting, he refuses to wash his hair. He took a shower and then didn't use shampoo or soap :|" , "" , "2011-07-27 19:27:33"
"Ok so I'm taking a shower right, i have soap all over my body and shampoo all in my hair. My water just dies. OKEH" , "" , "2011-07-27 17:13:15"
"Ahahahh water shut off half way through katies shower. She comes into my room all pissed, covered in soap and shampoo. #suckstobeyousis" , "'suckstobeyousis'" , "2011-07-27 14:35:33"
"felt weird taking a shower with shampoo, soap and shaving cream all in one bottle" , "" , "2011-07-27 04:49:29"
"As much as I would like to, I can't sing in the shower. I get soap and shampoo all up in my mouth &amp; it's tastes gross" , "" , "2011-07-27 02:09:27"
"What if it was a big shower?!? And can I rub it with shampoo and soap when it rains?!? XD" , "" , "2011-07-27 01:47:45"
"Nice cool shower after soccer is so very relaxing.... its just you,water,soap, and shampoo...!! hahahaha #winning !!" , "'winning'" , "2011-07-27 01:23:12"
"#YouKnowHowIKnowYourGay CAUSE USE SOAP, SHAMPOO AND CONDITIONER WHEN U SHOWER NIGGA" , "'YouKnowHowIKnowYourGay'" , "2011-07-26 22:08:33"
"Weave 101: Brush before you wash or shampoo your hair and rinse between the tracks to remove the residues. #fb" , "'fb'" , "2011-07-28 13:07:25"
"Don't take that 'Wash and Go' shampoo literally. You really need to rinse, dry your hair, and get dressed first. Trust me..." , "" , "2011-07-28 06:39:58"
"Getting ready takes sooooo long...shower, shampoo, exfoliate, shave, condition, rinse, cleanse, rinse, buffer, dry off, lotion, dry hair...." , "" , "2011-07-28 01:40:24"
"That hair appt for tomorrow is much needed. Hopefully she can shampoo&amp; rinse this bad vibe down that drain." , "" , "2011-07-28 00:06:18"
"Tip: Frizz Control, after you shampoo apply conditioner and rinse with cold water. It closes your cuticle leaving your hair smooth" , "" , "2011-07-27 18:51:11"
"clip to get rid of bad hair and condition protien moisturize. less shampoo. maybe 1x a week. if that. rinse and condition only." , "" , "2011-07-27 15:34:50"
"If blonde hair goes green from chlorine,shampoo &amp; then put tomato sauce on yr hair &amp; leave for 5-10 mins.Rinse off &amp; then apply conditioner" , "" , "2011-07-27 05:23:01"
"Weave 101: Brush before you wash or shampoo your hair and rinse between the tracks to remove the residues. #fb" , "'fb'" , "2011-07-27 03:35:57"
"I shampoo in sections and I just lather in my hands and rub the lather down the length of my hair and rinse. :)" , "" , "2011-07-27 02:41:11"
"Day 5 of no shampoo. The raw egg wash and vinegar rinse made my hair magically soft and shiny." , "" , "2011-07-26 20:15:56"
"*I grin and kiss away his tears, guiding him under the spray to rinse out the shampoo from his hair* It's been fine. Because~" , "" , "2011-07-26 20:01:02"
"Shampoo-in-colour. Use while showering. Leave in till final rinse. Admire new hints of colour in hair and decolletage." , "" , "2011-07-26 19:42:35"
"You ever get so distracted in the shower you forget to rinse the shampoo from your hair and get out? ....yea me neither *shifty eyes* hehe.." , "" , "2011-07-26 18:26:04"
"Power went put while I was showering. Didn't get a chance to rinse the shampoo out of my hair. Oh well. #poweroutage" , "'poweroutage'" , "2011-07-26 16:21:21"
"sounds weird but condition your hair first let it set in for 2 minutes then rinse, then shampoo lightly at the roots ;)" , "" , "2011-07-26 03:48:11"
"Weave 101: Brush before you wash or shampoo your hair and rinse between the tracks to remove the residues. #fb" , "'fb'" , "2011-07-28 13:07:25"
"Don't take that 'Wash and Go' shampoo literally. You really need to rinse, dry your hair, and get dressed first. Trust me..." , "" , "2011-07-28 06:39:58"
"Tip: Frizz Control, after you shampoo apply conditioner and rinse with cold water. It closes your cuticle leaving your hair smooth" , "" , "2011-07-27 18:51:11"
"clip to get rid of bad hair and condition protien moisturize. less shampoo. maybe 1x a week. if that. rinse and condition only." , "" , "2011-07-27 15:34:50"
"I shampoo in sections and I just lather in my hands and rub the lather down the length of my hair and rinse. :)" , "" , "2011-07-27 02:41:11"
"Day 5 of no shampoo. The raw egg wash and vinegar rinse made my hair magically soft and shiny." , "" , "2011-07-26 20:15:56"
"*I grin and kiss away his tears, guiding him under the spray to rinse out the shampoo from his hair* It's been fine. Because~" , "" , "2011-07-26 20:01:02"
"Shampoo-in-colour. Use while showering. Leave in till final rinse. Admire new hints of colour in hair and decolletage." , "" , "2011-07-26 19:42:35"
"You ever get so distracted in the shower you forget to rinse the shampoo from your hair and get out? ....yea me neither *shifty eyes* hehe.." , "" , "2011-07-26 18:26:04"
"-c- a few before grabbing a sponge and washing myself. Lathering up my body I put shampoo in my hair, then slid under the water to rinse -c-" , "" , "2011-07-26 02:25:37"
"If ur hair is prone to buildup 4m product try mixing 1 tablespoon baking soda with your regular shampoo once a week. Rinse and dry as usual." , "" , "2011-07-25 15:19:27"
"HUGE fan of Organix Coconut Milk shampoo; sulfate free &amp; smells of coconutty goodness! Hair serum rocks too &amp; no I'm not paid to say this ;)" , "" , "2011-07-27 00:38:23"
